186.wav,Sad,,Good,,,Same speaker
186.wav,Angry,,Noisy,,,Same speaker
186.wav,Sad,,Fair,,,Similar speaker
186.wav,Happy,,Fair,,,Similar speaker
186.wav,Happy,,,Good,Same speaker,
186.wav,Sad,,Fair,,,Same speaker
186.wav,Sad,,Fair,,,Hard to say
186.wav,,Neutral,Fair,,,Similar speaker
186.wav,Happy,,Fair,,,Similar speaker
186.wav,Sad,,Good,,,Same speaker
187.wav,Happy,,Good,,,Similar speaker
187.wav,,Sad,,Good,,Similar speaker
187.wav,Happy,,,Excellent,Same speaker,
187.wav,,Angry,,Noisy,,Same speaker
187.wav,Neutral,,,,,Similar speaker
187.wav,,Sad,Fair,,,Same speaker
187.wav,Sad,,Noisy,,,Similar speaker
187.wav,Neutral,,Good,,,Same speaker
187.wav,Happy,,Good,,,Hard to say
187.wav,Angry,,,Fair,Different speakers,
188.wav,Angry,,Good,,,Hard to say
188.wav,Neutral,,Good,,,Different speakers
188.wav,Sad,,Bad,,,Same speaker
188.wav,Happy,,,Fair,Same speaker,
188.wav,,Neutral,,,Different speakers,
188.wav,Happy,,Good,,,Same speaker
188.wav,Neutral,,Noisy,,,Same speaker
188.wav,,Sad,,Fair,,Same speaker
188.wav,,Happy,Good,,Different speakers,
188.wav,Happy,,Fair,,,Hard to say
189.wav,Sad,,Bad,,,Similar speaker
189.wav,Neutral,,Bad,,,Same speaker
189.wav,Neutral,,,Bad,Same speaker,
189.wav,Happy,,Fair,,,Hard to say
189.wav,Neutral,,,Fair,Hard to say,
189.wav,Angry,,Fair,,,Same speaker
189.wav,,Neutral,Good,,Same speaker,
189.wav,Neutral,,Good,,,Hard to say
189.wav,Neutral,,Good,,,Similar speaker
189.wav,Neutral,,Bad,,,Different speakers
190.wav,Neutral,,Noisy,,,Same speaker
190.wav,Neutral,,,Noisy,Same speaker,
190.wav,Neutral,,Noisy,,,Hard to say
190.wav,Sad,,Good,,,Same speaker
190.wav,,Angry,Noisy,,,Same speaker
190.wav,Happy,,Fair,,,Similar speaker
190.wav,Neutral,,Bad,,,Same speaker
190.wav,,Sad,,Bad,,Same speaker
190.wav,Neutral,,Good,,,Similar speaker
190.wav,Neutral,,,Fair,Hard to say,
191.wav,Neutral,,Bad,,,Hard to say
191.wav,Neutral,,,Fair,Same speaker,
191.wav,,Sad,,Good,,Same speaker
191.wav,Sad,,Noisy,,,Same speaker
191.wav,Angry,,Good,,,Hard to say
191.wav,Happy,,Good,,,Similar speaker
191.wav,Neutral,,Bad,,,Different speakers
191.wav,Neutral,,,Fair,Hard to say,
191.wav,Sad,,Noisy,,,Hard to say
191.wav,Angry,,Noisy,,,Similar speaker
192.wav,,Sad,,Bad,,Same speaker
192.wav,Neutral,,,Excellent,Same speaker,
192.wav,Sad,,Bad,,,Same speaker
192.wav,Neutral,,,Fair,Similar speaker,
192.wav,Sad,,Bad,,,Similar speaker
192.wav,Neutral,,Good,,,Similar speaker
192.wav,Happy,,Noisy,,,Similar speaker
192.wav,Neutral,,Fair,,,Same speaker
192.wav,Neutral,,Bad,,,Similar speaker
192.wav,Neutral,,Noisy,,,Hard to say
193.wav,Neutral,,,Fair,Same speaker,
193.wav,Neutral,,Bad,,,Hard to say
193.wav,,Neutral,Good,,,Similar speaker
193.wav,Neutral,,Fair,,,Similar speaker
193.wav,Sad,,Fair,,,Different speakers
193.wav,Neutral,,Fair,,,Same speaker
193.wav,Neutral,,,Good,Same speaker,
193.wav,,Sad,,Bad,,Same speaker
193.wav,,Sad,,Good,,Same speaker
193.wav,Neutral,,Fair,,,Hard to say
194.wav,Neutral,,Good,,,Same speaker
194.wav,Happy,,,Good,Same speaker,
194.wav,Neutral,,Good,,,Same speaker
194.wav,,Happy,,Noisy,,Different speakers
194.wav,Neutral,,Excellent,,,Same speaker
194.wav,Neutral,,,Fair,Hard to say,
194.wav,,Angry,,Fair,,Same speaker
194.wav,Sad,,Good,,,Similar speaker
194.wav,Neutral,,Bad,,,Hard to say
194.wav,,Neutral,,Excellent,,Same speaker
195.wav,Neutral,,,Fair,Hard to say,
195.wav,Neutral,,,Fair,Hard to say,
195.wav,Happy,,Excellent,,,Similar speaker
195.wav,Neutral,,Fair,,,Same speaker
195.wav,Happy,,Excellent,,,Same speaker
195.wav,,Neutral,,Good,,Different speakers
195.wav,Angry,,Bad,,,Similar speaker
195.wav,Angry,,Good,,,Different speakers
195.wav,,Neutral,,Excellent,,Same speaker
195.wav,Neutral,,Good,,,Same speaker
196.wav,Happy,,Good,,,Different speakers
196.wav,Neutral,,Noisy,,,Different speakers
196.wav,Neutral,,,Good,Same speaker,
196.wav,Happy,,Noisy,,,Hard to say
196.wav,Neutral,,,Fair,Hard to say,
196.wav,Neutral,,Fair,,,Same speaker
196.wav,Happy,,Fair,,,Similar speaker
196.wav,Neutral,,Good,,,Similar speaker
196.wav,Neutral,,,Excellent,Same speaker,
196.wav,Neutral,,Fair,,,Same speaker
197.wav,Sad,,Bad,,,Same speaker
197.wav,Neutral,,Bad,,,Hard to say
197.wav,,Neutral,,Good,,Same speaker
197.wav,Sad,,Fair,,,Same speaker
197.wav,Sad,,Bad,,,Similar speaker
197.wav,Happy,,Bad,,,Similar speaker
197.wav,Neutral,,Excellent,,,Different speakers
197.wav,Neutral,,,Bad,Hard to say,
197.wav,Neutral,,Bad,,,Same speaker
197.wav,,Neutral,,Bad,,Hard to say
198.wav,Neutral,,Noisy,,,Same speaker
198.wav,Happy,,Fair,,,Similar speaker
198.wav,,Neutral,,Noisy,,Hard to say
198.wav,Neutral,,,Fair,Same speaker,
198.wav,Neutral,,Noisy,,,Same speaker
198.wav,Neutral,,,Noisy,Hard to say,
198.wav,,Sad,,Bad,,Same speaker
198.wav,Angry,,Bad,,,Same speaker
198.wav,,Neutral,,Bad,,Different speakers
198.wav,Neutral,,Good,,,Similar speaker
199.wav,Sad,,Bad,,,Same speaker
199.wav,Neutral,,,Bad,Hard to say,
199.wav,,Sad,,Good,,Same speaker
199.wav,Neutral,,,Bad,Same speaker,
199.wav,Happy,,Noisy,,,Hard to say
199.wav,,Happy,,Good,,Same speaker
199.wav,Neutral,,Fair,,,Hard to say
199.wav,Neutral,,Fair,,,Similar speaker
199.wav,Sad,,Bad,,,Similar speaker
199.wav,Neutral,,Fair,,,Hard to say
200.wav,Sad,,Bad,,,Similar speaker
200.wav,Neutral,,,Fair,Same speaker,
200.wav,Neutral,,Fair,,,Hard to say
200.wav,Neutral,,Fair,,,Similar speaker
200.wav,,Neutral,,Bad,Hard to say,
200.wav,,Neutral,Good,,Same speaker,
200.wav,,Neutral,,Bad,,Same speaker
200.wav,Neutral,,Noisy,,,Same speaker
200.wav,,Angry,Good,,,Same speaker
200.wav,,Sad,,Bad,,Same speaker
201.wav,Neutral,,Noisy,,,Similar speaker
201.wav,Neutral,,Good,,,Same speaker
201.wav,,Sad,,Bad,,Same speaker
201.wav,Neutral,,,Fair,Same speaker,
201.wav,Sad,,Bad,,,Same speaker
201.wav,Sad,,Bad,,,Similar speaker
201.wav,,Sad,,Fair,,Same speaker
201.wav,Happy,,Good,,,Similar speaker
201.wav,Sad,,Noisy,,,Same speaker
201.wav,Sad,,Noisy,,,Same speaker
202.wav,Neutral,,Bad,,,Different speakers
202.wav,Neutral,,Fair,,,Hard to say
202.wav,Neutral,,Good,,,Similar speaker
202.wav,Sad,,Bad,,,Similar speaker
202.wav,Neutral,,Fair,,,Similar speaker
202.wav,,Neutral,,Noisy,Different speakers,
202.wav,Neutral,,,Bad,Same speaker,
202.wav,Neutral,,Bad,,,Same speaker
202.wav,Sad,,Bad,,,Same speaker
202.wav,Neutral,,Fair,,,Same speaker
203.wav,Happy,,Fair,,,Similar speaker
203.wav,Neutral,,,Bad,Same speaker,
203.wav,Neutral,,Fair,,,Same speaker
203.wav,Neutral,,,Fair,Different speakers,
203.wav,,Neutral,,Good,,Same speaker
203.wav,Neutral,,Good,,,Same speaker
203.wav,Sad,,Bad,,,Same speaker
203.wav,,Neutral,,Fair,,Same speaker
203.wav,,Sad,Fair,,,Different speakers
203.wav,,Neutral,,,,Hard to say
204.wav,Neutral,,Noisy,,,Same speaker
204.wav,Sad,,Fair,,,Hard to say
204.wav,Sad,,Noisy,,,Same speaker
204.wav,Neutral,,,Noisy,Different speakers,
204.wav,Happy,,Good,,,Hard to say
204.wav,Neutral,,Good,,,Same speaker
204.wav,Neutral,,Good,,,Same speaker
204.wav,Neutral,,,Fair,Same speaker,
204.wav,Sad,,Fair,,,Same speaker
204.wav,,Neutral,,Fair,,Same speaker
205.wav,Happy,,Fair,,,Similar speaker
205.wav,Happy,,Fair,,,Similar speaker
205.wav,Neutral,,,Fair,Same speaker,
205.wav,,Happy,Fair,,,Hard to say
205.wav,Sad,,,Noisy,,Hard to say
205.wav,,Sad,,Bad,,Same speaker
205.wav,Sad,,Good,,,Same speaker
205.wav,Happy,,,Fair,Hard to say,
205.wav,Sad,,Fair,,,Same speaker
205.wav,,Happy,,Good,,Same speaker
206.wav,Neutral,,Noisy,,,Hard to say
206.wav,,Happy,,Good,,Same speaker
206.wav,Neutral,,,Good,Same speaker,
206.wav,,Neutral,Fair,,Similar speaker,
206.wav,Happy,,Fair,,,Same speaker
206.wav,Happy,,Fair,,,Hard to say
206.wav,Neutral,,Bad,,,Same speaker
206.wav,Happy,,Good,,,Similar speaker
206.wav,Neutral,,Noisy,,,Hard to say
206.wav,Happy,,Fair,,,Similar speaker
207.wav,Neutral,,,Bad,Same speaker,
207.wav,Neutral,,Fair,,,Similar speaker
207.wav,Neutral,,Noisy,,,Similar speaker
207.wav,Sad,,Bad,,,Same speaker
207.wav,,Neutral,,Bad,,Same speaker
207.wav,,Angry,,Noisy,,Hard to say
207.wav,Neutral,,Good,,,Similar speaker
207.wav,Sad,,,Noisy,Same speaker,
207.wav,Neutral,,Good,,,Similar speaker
207.wav,Neutral,,Bad,,,Same speaker
208.wav,,Neutral,,Good,,Same speaker
208.wav,Happy,,Fair,,,Similar speaker
208.wav,Neutral,,Fair,,,Same speaker
208.wav,Happy,,Fair,,,Hard to say
208.wav,Happy,,Fair,,,Hard to say
208.wav,Happy,,Noisy,,,Different speakers
208.wav,Happy,,,Fair,Hard to say,
208.wav,Sad,,Good,,,Similar speaker
208.wav,,Neutral,,Fair,Similar speaker,
208.wav,,Neutral,,Bad,,Same speaker
209.wav,Sad,,Fair,,,Same speaker
209.wav,Happy,,Good,,,Similar speaker
209.wav,,Happy,,Good,,Same speaker
209.wav,,Neutral,,Noisy,,Similar speaker
209.wav,Sad,,Good,,,Same speaker
209.wav,Neutral,,Fair,,,Same speaker
209.wav,Neutral,,Bad,,,Same speaker
209.wav,,Sad,Fair,,,Same speaker
209.wav,Sad,,Noisy,,,Different speakers
209.wav,,Sad,,Good,,Same speaker
210.wav,Neutral,,Good,,,Same speaker
210.wav,Neutral,,Bad,,,Same speaker
210.wav,,Sad,Good,,,Same speaker
210.wav,Sad,,Fair,,,Same speaker
210.wav,Happy,,Noisy,,,Similar speaker
210.wav,Neutral,,Bad,,,Different speakers
210.wav,Neutral,,Noisy,,,Hard to say
210.wav,Sad,,Bad,,,Same speaker
210.wav,,Happy,Good,,Same speaker,
210.wav,Neutral,,Fair,,,Different speakers
211.wav,Neutral,,Excellent,,,Same speaker
211.wav,Happy,,,Fair,Same speaker,
211.wav,Neutral,,Fair,,,Similar speaker
211.wav,Neutral,,Good,,,Same speaker
211.wav,Sad,,Bad,,,Hard to say
211.wav,Neutral,,Fair,,,Same speaker
211.wav,Neutral,,Good,,,Similar speaker
211.wav,Sad,,Bad,,,Same speaker
211.wav,,Neutral,,Fair,,Same speaker
211.wav,Neutral,,Good,,,Same speaker
212.wav,Happy,,Fair,,,Same speaker
212.wav,Sad,,Good,,,Same speaker
212.wav,Sad,,,Fair,Same speaker,
212.wav,Neutral,,Good,,,Same speaker
212.wav,Neutral,,Fair,,,Same speaker
212.wav,,Neutral,,Good,,Same speaker
212.wav,Neutral,,Fair,,,Similar speaker
212.wav,Happy,,Fair,,,Similar speaker
212.wav,Happy,,Good,,,Same speaker
212.wav,Sad,,,Fair,Similar speaker,
213.wav,,Sad,,Bad,,Hard to say
213.wav,Neutral,,Good,,,Similar speaker
213.wav,,Neutral,,Good,,Hard to say
213.wav,Neutral,,Bad,,,Same speaker
213.wav,,Sad,Fair,,Same speaker,
213.wav,Sad,,Noisy,,,Same speaker
213.wav,Sad,,Fair,,,Same speaker
213.wav,Neutral,,Fair,,,Similar speaker
213.wav,Sad,,Bad,,,Same speaker
213.wav,Neutral,,,Good,Same speaker,
214.wav,Neutral,,Bad,,,Different speakers
214.wav,Neutral,,Bad,,,Similar speaker
214.wav,Sad,,Bad,,,Same speaker
214.wav,Neutral,,Bad,,,Same speaker
214.wav,Neutral,,Bad,,,Same speaker
214.wav,Neutral,,Noisy,,,Same speaker
214.wav,Happy,,Good,,,Hard to say
214.wav,Neutral,,,Good,Same speaker,
214.wav,,Neutral,,Fair,,Same speaker
214.wav,Neutral,,Good,,,Hard to say
215.wav,Neutral,,Bad,,,Same speaker
215.wav,Happy,,Good,,,Similar speaker
215.wav,Neutral,,Fair,,,Same speaker
215.wav,,Sad,,Noisy,,Hard to say
215.wav,Neutral,,Bad,,,Hard to say
215.wav,Happy,,,Fair,Hard to say,
215.wav,Sad,,Noisy,,,Same speaker
215.wav,Neutral,,,Fair,Same speaker,
215.wav,Happy,,Noisy,,,Hard to say
215.wav,,Happy,Fair,,,Hard to say
216.wav,Happy,,Fair,,,Hard to say
216.wav,Neutral,,Fair,,,Different speakers
216.wav,Neutral,,,Good,Same speaker,
216.wav,,Sad,,Good,,Same speaker
216.wav,Neutral,,Noisy,,,Same speaker
216.wav,,Happy,Noisy,,,Hard to say
216.wav,Happy,,Fair,,,Similar speaker
216.wav,Neutral,,Good,,,Different speakers
216.wav,Happy,,Fair,,,Same speaker
216.wav,,Neutral,,Noisy,,Similar speaker
217.wav,,Neutral,Fair,,,Different speakers
217.wav,Neutral,,,Fair,Same speaker,
217.wav,Neutral,,Fair,,,Hard to say
217.wav,Happy,,Good,,,Similar speaker
217.wav,,Sad,,Good,,Same speaker
217.wav,Neutral,,,Bad,Different speakers,
217.wav,Neutral,,Fair,,,Similar speaker
217.wav,Neutral,,Good,,,Same speaker
217.wav,Neutral,,Bad,,,Same speaker
217.wav,Neutral,,Fair,,,Similar speaker
218.wav,Neutral,,,Bad,Same speaker,
218.wav,Neutral,,Noisy,,,Same speaker
218.wav,Neutral,,Bad,,,Similar speaker
218.wav,Neutral,,,Good,Different speakers,
218.wav,Sad,,Bad,,,Similar speaker
218.wav,Happy,,Good,,,Similar speaker
218.wav,Neutral,,Fair,,,Same speaker
218.wav,Neutral,,,Fair,Same speaker,
218.wav,Neutral,,Fair,,,Hard to say
218.wav,,Neutral,,Good,,Same speaker
219.wav,Angry,,Bad,,,Similar speaker
219.wav,Neutral,,Good,,,Same speaker
219.wav,Neutral,,Fair,,,Same speaker
219.wav,Sad,,Bad,,,Same speaker
219.wav,Happy,,Good,,,Same speaker
219.wav,Neutral,,Noisy,,,Similar speaker
219.wav,Neutral,,,Bad,Same speaker,
219.wav,,Sad,,Good,,Same speaker
219.wav,Neutral,,Bad,,,Same speaker
219.wav,Neutral,,Good,,,Similar speaker
220.wav,Neutral,,,Bad,Same speaker,
220.wav,,Sad,,Bad,,Same speaker
220.wav,Neutral,,Fair,,,Same speaker
220.wav,Happy,,Fair,,,Similar speaker
220.wav,Neutral,,Noisy,,,Same speaker
220.wav,Sad,,Bad,,,Same speaker
220.wav,Neutral,,Fair,,,Different speakers
220.wav,Neutral,,Fair,,,Same speaker
220.wav,Neutral,,,Fair,Same speaker,
220.wav,Happy,,Fair,,,Similar speaker
221.wav,Happy,,Fair,,,Same speaker
221.wav,Happy,,Fair,,,Similar speaker
221.wav,Angry,,Bad,,,Similar speaker
221.wav,Neutral,,Bad,,,Different speakers
221.wav,Happy,,Good,,,Hard to say
221.wav,,Happy,,Fair,,Same speaker
221.wav,Neutral,,,Excellent,Same speaker,
221.wav,Happy,,Fair,,,Same speaker
221.wav,,Neutral,,Excellent,,Same speaker
221.wav,Neutral,,Fair,,,Same speaker
222.wav,Sad,,Bad,,,Similar speaker
222.wav,Happy,,Good,,,Similar speaker
222.wav,Sad,,Fair,,,Same speaker
222.wav,Sad,,Noisy,,,Different speakers
222.wav,,Neutral,,Noisy,,Same speaker
222.wav,Neutral,,Bad,,,Hard to say
222.wav,Sad,,Bad,,,Hard to say
222.wav,Sad,,Good,,,Hard to say
222.wav,Neutral,,Fair,,,Same speaker
222.wav,Neutral,,,Good,Same speaker,
223.wav,,Happy,,Good,,Same speaker
223.wav,Happy,,Good,,,Similar speaker
223.wav,Happy,,Noisy,,,Different speakers
223.wav,,Happy,Good,,,Same speaker
223.wav,Neutral,,Fair,,,Hard to say
223.wav,Happy,,Good,,,Same speaker
223.wav,Sad,,Bad,,,Hard to say
223.wav,Happy,,Good,,,Same speaker
223.wav,Happy,,,Fair,Same speaker,
223.wav,Happy,,Good,,,Same speaker
224.wav,Happy,,Good,,,Same speaker
224.wav,Neutral,,Good,,,Same speaker
224.wav,Sad,,Fair,,,Hard to say
224.wav,Neutral,,Fair,,,Similar speaker
224.wav,Angry,,Good,,,Similar speaker
224.wav,,Happy,Good,,,Same speaker
224.wav,Happy,,,Fair,Same speaker,
224.wav,Happy,,Fair,,,Same speaker
224.wav,,Happy,,Fair,,Same speaker
224.wav,Happy,,Noisy,,,Same speaker
225.wav,,Sad,,Fair,,Similar speaker
225.wav,Angry,,,Good,Same speaker,
225.wav,Happy,,Noisy,,,Different speakers
225.wav,Angry,,Fair,,,Similar speaker
225.wav,Angry,,Noisy,,,Same speaker
225.wav,Angry,,Good,,,Same speaker
225.wav,Neutral,,Bad,,,Different speakers
225.wav,,Neutral,Fair,,,Hard to say
225.wav,,Neutral,,Fair,,Same speaker
225.wav,Neutral,,,Fair,,Different speakers
226.wav,Neutral,,Excellent,,,Same speaker
226.wav,Neutral,,,Excellent,Same speaker,
226.wav,Angry,,Good,,,Same speaker
226.wav,Neutral,,Fair,,,Hard to say
226.wav,,Neutral,Fair,,,Same speaker
226.wav,Angry,,Good,,,Same speaker
226.wav,Neutral,,,Good,Same speaker,
226.wav,Happy,,Good,,,Same speaker
226.wav,,Angry,,Good,,Same speaker
226.wav,Happy,,Noisy,,,Hard to say
227.wav,Neutral,,Fair,,,Same speaker
227.wav,Neutral,,Good,,,Same speaker
227.wav,Happy,,Excellent,,,Same speaker
227.wav,Happy,,Noisy,,,Similar speaker
227.wav,Neutral,,Good,,,Similar speaker
227.wav,Happy,,Noisy,,,Similar speaker
227.wav,Happy,,Fair,,,Same speaker
227.wav,Neutral,,,Fair,Hard to say,
227.wav,Sad,,Good,,,Same speaker
227.wav,,Neutral,Noisy,,,Different speakers
228.wav,Neutral,,,Good,Same speaker,
228.wav,Happy,,Fair,,,Hard to say
228.wav,Happy,,Fair,,,Similar speaker
228.wav,Neutral,,Fair,,,Same speaker
228.wav,Neutral,,,Fair,Hard to say,
228.wav,,Angry,,Noisy,,Same speaker
228.wav,Neutral,,Good,,,Same speaker
228.wav,,Happy,,Excellent,,Same speaker
228.wav,,Happy,Fair,,Same speaker,
228.wav,Happy,,Noisy,,,Similar speaker
229.wav,Sad,,Good,,,Same speaker
229.wav,,Happy,,Good,,Different speakers
229.wav,Neutral,,Fair,,,Same speaker
229.wav,Happy,,Noisy,,,Hard to say
229.wav,Neutral,,,Fair,Same speaker,
229.wav,Neutral,,,Good,Hard to say,
229.wav,Happy,,Good,,,Same speaker
229.wav,Sad,,Fair,,,Same speaker
229.wav,Neutral,,Good,,,Hard to say
229.wav,,Happy,,Good,,Same speaker
230.wav,Angry,,Fair,,,Same speaker
230.wav,,Angry,,Noisy,,Same speaker
230.wav,,Neutral,Excellent,,,Same speaker
230.wav,Sad,,Bad,,,Same speaker
230.wav,Neutral,,Fair,,,Same speaker
230.wav,Angry,,Noisy,,,Hard to say
230.wav,Sad,,,Good,Same speaker,
230.wav,Neutral,,Good,,,Same speaker
230.wav,,Neutral,Fair,,,Same speaker
230.wav,Neutral,,Good,,,Similar speaker
231.wav,Neutral,,,Fair,Similar speaker,
231.wav,Happy,,Good,,,Same speaker
231.wav,Angry,,Noisy,,,Same speaker
231.wav,Neutral,,Fair,,,Hard to say
231.wav,Sad,,Fair,,,Different speakers
231.wav,Happy,,Fair,,,Hard to say
231.wav,Sad,,Bad,,,Hard to say
231.wav,,Happy,Noisy,,,Same speaker
231.wav,,Happy,,Fair,,Same speaker
231.wav,Sad,,Bad,,,Similar speaker
232.wav,Neutral,,Bad,,,Same speaker
232.wav,,Sad,,Bad,,Same speaker
232.wav,Neutral,,Bad,,,Same speaker
232.wav,Neutral,,Bad,,,Same speaker
232.wav,Neutral,,Good,,,Same speaker
232.wav,Neutral,,Bad,,,Same speaker
232.wav,Neutral,,Fair,,,Same speaker
232.wav,Neutral,,Noisy,,,Different speakers
232.wav,Neutral,,Noisy,,,Similar speaker
232.wav,Neutral,,Bad,,,Different speakers
233.wav,Happy,,Good,,,Similar speaker
233.wav,Neutral,,Noisy,,,Similar speaker
233.wav,,Neutral,,Bad,,Hard to say
233.wav,,Sad,,Bad,,Same speaker
233.wav,Sad,,Bad,,,Same speaker
233.wav,Angry,,Good,,,Similar speaker
233.wav,Sad,,Fair,,,Same speaker
233.wav,Happy,,Fair,,,Similar speaker
233.wav,Neutral,,Fair,,,Similar speaker
233.wav,Neutral,,,Noisy,Same speaker,
234.wav,Sad,,Good,,,Same speaker
234.wav,Neutral,,Good,,,Same speaker
234.wav,Neutral,,,Good,Same speaker,
234.wav,Angry,,Fair,,,Hard to say
234.wav,Neutral,,,Bad,Same speaker,
234.wav,Sad,,Fair,,,Hard to say
234.wav,Neutral,,Fair,,,Hard to say
234.wav,Happy,,Fair,,,Same speaker
234.wav,Sad,,Bad,,,Same speaker
234.wav,,Neutral,,Fair,,Same speaker
235.wav,,Happy,,Good,,Same speaker
235.wav,Happy,,Good,,,Same speaker
235.wav,Sad,,Noisy,,,Similar speaker
235.wav,Neutral,,Fair,,,Same speaker
235.wav,Happy,,Excellent,,,Hard to say
235.wav,Neutral,,Fair,,,Different speakers
235.wav,Neutral,,Noisy,,,Similar speaker
235.wav,,Sad,,Bad,,Same speaker
235.wav,,Neutral,,Good,,Same speaker
235.wav,Sad,,Bad,,,Same speaker
236.wav,Angry,,Noisy,,,Similar speaker
236.wav,Neutral,,Noisy,,,Same speaker
236.wav,Neutral,,Bad,,,Same speaker
236.wav,Neutral,,Excellent,,,Similar speaker
236.wav,Sad,,Good,,,Same speaker
236.wav,Angry,,Fair,,,Similar speaker
236.wav,,Neutral,,Good,,Same speaker
236.wav,,Sad,,Good,,Same speaker
236.wav,Neutral,,,Bad,Same speaker,
236.wav,Happy,,Excellent,,,Same speaker
237.wav,,Happy,Excellent,,,Different speakers
237.wav,Happy,,Good,,,Same speaker
237.wav,Happy,,Noisy,,,Different speakers
237.wav,Happy,,Good,,,Similar speaker
237.wav,Neutral,,Noisy,,,Same speaker
237.wav,,Neutral,Fair,,,Similar speaker
237.wav,Happy,,Good,,,Similar speaker
237.wav,Neutral,,Bad,,,Same speaker
237.wav,Happy,,,Good,Same speaker,
237.wav,Neutral,,Good,,,Similar speaker
238.wav,Sad,,Good,,,Same speaker
238.wav,Neutral,,,Fair,Different speakers,
238.wav,,Neutral,,Excellent,,Same speaker
238.wav,Sad,,Bad,,,Similar speaker
238.wav,Neutral,,Good,,,Similar speaker
238.wav,Neutral,,,Excellent,Same speaker,
238.wav,Angry,,Noisy,,,Similar speaker
238.wav,Happy,,Fair,,,Similar speaker
238.wav,,Neutral,,Noisy,,Hard to say
238.wav,,Happy,,Excellent,,Same speaker
239.wav,Sad,,Fair,,,Same speaker
239.wav,Sad,,Noisy,,,Same speaker
239.wav,Sad,,Fair,,,Similar speaker
239.wav,,Neutral,,Good,,Same speaker
239.wav,Neutral,,Good,,,Same speaker
239.wav,Neutral,,Fair,,,Similar speaker
239.wav,,Sad,Noisy,,Different speakers,
239.wav,,Neutral,,Excellent,,Same speaker
239.wav,Sad,,Fair,,,Similar speaker
239.wav,Neutral,,,Fair,Same speaker,
240.wav,Neutral,,,Bad,Same speaker,
240.wav,,Neutral,,Fair,,Same speaker
240.wav,,Sad,,Fair,,Same speaker
240.wav,Happy,,Fair,,,Different speakers
240.wav,Sad,,Bad,,,Same speaker
240.wav,,Neutral,,Noisy,Same speaker,
240.wav,Neutral,,Bad,,,Same speaker
240.wav,Happy,,Good,,,Same speaker
240.wav,,Neutral,,Good,,Same speaker
240.wav,Neutral,,Bad,,,Same speaker
241.wav,Neutral,,,Bad,Same speaker,
241.wav,,Sad,,Bad,,Same speaker
241.wav,Neutral,,Good,,,Different speakers
241.wav,Sad,,,Fair,Hard to say,
241.wav,Neutral,,,Bad,Same speaker,
241.wav,Happy,,Noisy,,,Similar speaker
241.wav,Neutral,,Bad,,,Hard to say
241.wav,Sad,,Noisy,,,Different speakers
241.wav,Sad,,Bad,,,Same speaker
241.wav,Neutral,,Bad,,,Hard to say
242.wav,,Happy,Fair,,,Hard to say
242.wav,Sad,,Bad,,,Same speaker
242.wav,Neutral,,Good,,,Similar speaker
242.wav,Neutral,,,Bad,Same speaker,
242.wav,Happy,,Fair,,,Similar speaker
242.wav,Neutral,,Fair,,,Similar speaker
242.wav,Neutral,,Fair,,,Same speaker
242.wav,Happy,,Fair,,,Similar speaker
242.wav,Sad,,Bad,,,Hard to say
242.wav,Neutral,,Noisy,,,Hard to say
243.wav,Neutral,,Bad,,,Hard to say
243.wav,Neutral,,Noisy,,,Same speaker
243.wav,Sad,,Noisy,,,Same speaker
243.wav,Angry,,Fair,,,Similar speaker
243.wav,Sad,,Bad,,,Hard to say
243.wav,Neutral,,Fair,,,Different speakers
243.wav,Neutral,,Bad,,,Same speaker
243.wav,Neutral,,Fair,,,Hard to say
243.wav,Sad,,Bad,,,Same speaker
243.wav,Neutral,,,Bad,Different speakers,
244.wav,Neutral,,Fair,,,Same speaker
244.wav,Neutral,,,Bad,Similar speaker,
244.wav,Happy,,Fair,,,Hard to say
244.wav,Sad,,Bad,,,Hard to say
244.wav,,Sad,,Good,,Same speaker
244.wav,Sad,,,Fair,Hard to say,
244.wav,Neutral,,Noisy,,,Different speakers
244.wav,,Angry,Noisy,,Same speaker,
244.wav,Sad,,Good,,,Different speakers
244.wav,,Sad,,Noisy,,Same speaker
245.wav,Neutral,,,Bad,Same speaker,
245.wav,Happy,,Noisy,,,Similar speaker
245.wav,Neutral,,Noisy,,,Same speaker
245.wav,Sad,,Bad,,,Same speaker
245.wav,Neutral,,,Bad,Same speaker,
245.wav,Neutral,,Fair,,,Different speakers
245.wav,Angry,,Bad,,,Different speakers
245.wav,Happy,,Good,,,Similar speaker
245.wav,Sad,,Bad,,,Similar speaker
245.wav,Sad,,Bad,,,Same speaker
246.wav,Sad,,,Fair,Hard to say,
246.wav,,Happy,Good,,,Different speakers
246.wav,Neutral,,Good,,,Different speakers
246.wav,Sad,,Fair,,,Same speaker
246.wav,Neutral,,Good,,,Similar speaker
246.wav,Sad,,Fair,,,Same speaker
246.wav,Neutral,,Good,,,Same speaker
246.wav,Neutral,,Good,,,Same speaker
246.wav,,Sad,Good,,,Same speaker
246.wav,Happy,,Fair,,,Similar speaker
247.wav,Neutral,,Bad,,,Same speaker
247.wav,Neutral,,Bad,,,Hard to say
247.wav,Neutral,,Bad,,,Same speaker
247.wav,,Sad,,Good,,Same speaker
247.wav,,Neutral,,Good,,Same speaker
247.wav,Neutral,,Fair,,,Similar speaker
247.wav,Neutral,,Good,,,Same speaker
247.wav,Neutral,,Noisy,,,Same speaker
